Customer_ID,EstimatedChurnProbability
1000787,0.463153204114712
1000788,0.366498643262848
1000789,0.665006223047305
1000791,0.658387495296043
1000797,0.590705024612284
1000798,0.529747223599397
1000800,0.467214892624046
1000803,0.396702555534946
1000805,0.581312898736671
1000807,0.638302877810286
1000809,0.425199086754264
1000811,0.676184404774115
1000813,0.5074141040586
1000814,0.554358160063984
1000815,0.335285155795735
1000816,0.508137589582819
1000818,0.422664388254493
1000820,0.666036788186898
1000821,0.641792416177288
1000822,0.62322253192123
1000825,0.668147899623426
1000827,0.624954633221795
1000830,0.565377657716793
1000832,0.558539232122584
1000835,0.643141716923288
1000836,0.627174356855029
1000838,0.266240276653197
1000839,0.448377459278684
1000841,0.507315445030151
1000842,0.538121242047058
1000843,0.661912254166969
1000845,0.600836044394361
1000846,0.547538646443319
1000847,0.647547404075777
1000848,0.612366473692951
1000851,0.571871784393975
1000853,0.560246236934471
1000854,0.577484450032538
1000859,0.71393980994843
1000860,0.598600122028155
1000864,0.759438703807698
1000866,0.490694832670955
1000868,0.677240504497039
1000869,0.632886305791494
1000871,0.519184180287381
1000873,0.544460946954979
1000875,0.42491914103659
1000877,0.516119631760377
1000879,0.492948641131787
1000880,0.675157872124942
1000882,0.511958773350658
1000883,0.469811075724599
1000890,0.534703427368638
1000893,0.653698575551745
1000896,0.61866477090777
1000897,0.570291192920907
1000899,0.415800912755975
1000901,0.689354385293137
1000902,0.340889309523966
1000905,0.302700546737806
1000906,0.488515716064454
1000907,0.464100290030879
1000909,0.610636780781443
1000913,0.458771997506488
1000916,0.575925226856038
1000918,0.600331911791935
1000922,0.448384941557058
1000924,0.638969639451794
1000925,0.405638425595055
1000926,0.563670382295734
1000927,0.599204675911134
1000928,0.727907514041124
1000929,0.622970023363939
1000931,0.51694248909749
1000933,0.679416393014928
1000937,0.776264584608309
1000939,0.645560078067567
1000940,0.683045381120316
1000941,0.553062603656747
1000944,0.453646367164035
1000945,0.625617436712315
1000946,0.4724755280946
1000948,0.479552909320784
1000949,0.524189343464146
1000950,0.557204853413901
1000951,0.759729760939124
1000954,0.594215160818948
1000955,0.574407707450412
1000956,0.653836707341582
1000958,0.671532892243808
1000961,0.738009197991746
1000963,0.690946252302173
1000968,0.48521916458828
1000983,0.68691106161153
1000984,0.451501522443593
1000987,0.70090959524834
1000988,0.468080253859508
1000991,0.575020051543163
1000992,0.541030959048332
1000993,0.693841276618595
1000994,0.59260383875905
1000995,0.381267346966994
1000997,0.478867106879168
1000998,0.47390538609968
1001000,0.538239708407736
1001007,0.511597321227131
1001008,0.573848509742901
1001009,0.652698851675452
1001010,0.579909939137031
1001011,0.585899289697229
1001012,0.632373985881832
1001016,0.7499797927873
1001018,0.44584494795147
1001020,0.364546505927777
1001022,0.74607538740168
1001024,0.5682297784323
1001026,0.440534302478254
1001030,0.508609458386147
1001031,0.608046719754748
1001033,0.453925045960144
1001038,0.512794196340371
1001041,0.501189058726445
1001043,0.410460652086854
1001050,0.453238822121494
1001051,0.40256486483632
1001052,0.415416541558465
1001053,0.53345479788762
1001056,0.444088230563749
1001057,0.630258883712902
1001058,0.402472264202624
1001062,0.396060634931831
1001064,0.699093505393637
1001065,0.463688394381591
1001067,0.542982474747436
1001069,0.432168066667443
1001070,0.61314835359448
1001071,0.519697918572881
1001072,0.510508981955351
1001073,0.512166310827588
1001075,0.464540773167467
1001076,0.647824676641804
1001077,0.674195037373067
1001079,0.412706280301304
1001080,0.675019013781397
1001082,0.611574563608743
1001083,0.543861705210714
1001084,0.736889174342873
1001088,0.462830228819014
1001089,0.376117102173372
1001092,0.52980861695333
1001093,0.5492892945452
1001098,0.373286376745975
1001101,0.70987132881565
1001104,0.54984906772783
1001107,0.464033736144785
1001108,0.724621082756613
1001111,0.30226156749915
1001112,0.500689689249121
1001116,0.696360680729687
1001118,0.40609697619239
1001119,0.566491998537825
1001121,0.347172619300581
1001126,0.569459774579702
1001129,0.700204244277037
1001130,0.559846006834597
1001131,0.449098355319494
1001133,0.53131418979556
1001134,0.67517575792018
1001136,0.461996998927177
1001137,0.572781367846441
1001138,0.564275120131548
1001139,0.650393838657493
1001140,0.471342001559881
1001145,0.664361896654364
1001147,0.505565655509433
1001148,0.733527626881933
1001152,0.583441615636731
1001154,0.437202107690599
1001156,0.336666011094933
1001158,0.509424616103836
1001159,0.700302080016401
1001162,0.442378335100248
1001163,0.565448836730092
1001164,0.783009943652648
1001165,0.71274723790678
1001166,0.585874480950071
1001168,0.648110554822318
1001169,0.546346161366776
1001170,0.52961468852757
1001176,0.634313172992278
1001179,0.300460127111187
1001181,0.504464865648049
1001183,0.473668793755111
1001184,0.409745366071202
1001185,0.570973386899577
1001187,0.525840088357992
1001189,0.560210748366935
1001190,0.554579007257995
1001193,0.585045773230152
1001197,0.488780256693161
1001200,0.578930650176989
1001202,0.737955124035569
1001204,0.718773110141645
1001208,0.392754168569927
1001210,0.698247021397
1001212,0.580525720868342
1001214,0.674412369438408
1001215,0.463246972946597
1001216,0.488691626054279
1001217,0.276163594053523
1001219,0.631120701015486
1001221,0.543053691685254
1001223,0.506249847291942
1001224,0.690682679851444
1001225,0.552859790022874
1001229,0.535926381886824
1001233,0.425694000732205
1001234,0.381724607001165
1001235,0.347580110735625
1001238,0.527808864057206
1001241,0.636050571494472
1001242,0.483743192139938
1001246,0.748367810082889
1001247,0.417624129893114
1001248,0.586961999281493
1001249,0.438686929640141
1001251,0.470339629208719
1001252,0.368630176038202
1001253,0.769644764714708
1001254,0.630086073870825
1001255,0.336394283561288
1001256,0.569330450211017
1001259,0.375535521784164
1001262,0.535789473970063
1001263,0.515057657160781
1001264,0.528734881901912
1001265,0.582905058250049
1001266,0.501092625447402
1001269,0.624633891810798
1001271,0.482167378279072
1001273,0.366708590281892
1001274,0.566628067997431
1001275,0.518345965029555
1001277,0.509736005975918
1001278,0.627908475157837
1001281,0.379362787694354
1001283,0.51420705724913
1001285,0.45921228523973
1001286,0.307210145517372
1001287,0.344368148277959
1001289,0.438614194527886
1001290,0.639089485423256
1001291,0.606570814518371
1001292,0.66228009740893
1001294,0.458309062077948
1001297,0.64763368306921
1001298,0.415425724088828
1001299,0.553435013552559
1001301,0.533374871451591
1001307,0.715703837701585
1001308,0.52107702279063
1001309,0.444750266803962
1001310,0.537841993036972
1001311,0.492123839683217
1001313,0.544171536684723
1001314,0.505226022687778
1001315,0.539281238469048
1001316,0.64153324141638
1001317,0.480090806436695
1001319,0.650600998987839
1001321,0.464503298615364
1001322,0.433164721797191
1001323,0.428179640572682
1001325,0.636142566907798
1001331,0.613874355837886
1001333,0.493216275817387
1001336,0.363537556101635
1001337,0.687304641144298
1001338,0.472369942846172
1001339,0.766713770123975
1001341,0.503750066517491
1001343,0.391580129102892
1001346,0.49457345382555
1001347,0.481534565522247
1001348,0.739630372636468
1001354,0.613207146497062
1001355,0.636835267446288
1001359,0.529583111732395
1001361,0.595427570277668
1001362,0.344786815957261
1001363,0.489983411914032
1001364,0.706635374994163
1001366,0.633699059046809
1001367,0.563616947197061
1001369,0.546722448957908
1001373,0.352425150440525
1001374,0.429044008791658
1001376,0.535459899184655
1001377,0.543738133163294
1001378,0.41845439126872
1001381,0.469350300049668
1001382,0.419722621895191
1001383,0.591348792130504
1001384,0.461302599532983
1001387,0.682159359648015
1001390,0.428492519831688
1001391,0.725989658292241
1001392,0.468377178773649
1001393,0.394846143664304
1001394,0.63471522475985
1001395,0.474945240805986
1001396,0.503947721739014
1001398,0.579190255349529
1001401,0.444715779371876
1001402,0.562999349133376
1001404,0.433953180305747
1001408,0.382473055482547
1001409,0.486840436367698
1001413,0.450769896724098
1001414,0.570147933344087
1001415,0.54332472857972
1001417,0.789183420043857
1001419,0.453990494665753
1001420,0.567897976651256
1001421,0.735698165232182
1001423,0.530923222668818
1001425,0.635118340156689
1001427,0.442186078817985
1001429,0.497020541875351
1001432,0.462350352910811
1001433,0.621900862612012
1001434,0.498097070643064
1001437,0.46788625991762
1001440,0.715409045814501
1001443,0.48258595652204
1001446,0.529981309394557
1001447,0.43702277869164
1001448,0.487596341030683
1001450,0.617212338961265
1001454,0.612883220239689
1001456,0.7739903732438
1001462,0.578980768491966
1001466,0.453269181052494
1001468,0.628055995715423
1001471,0.596632440863734
1001472,0.493053754416946
1001475,0.378114355403951
1001476,0.620938285974455
1001478,0.727127588176084
1001481,0.482163602756919
1001482,0.381528975340983
1001484,0.561451812362583
1001485,0.449656748470301
1001487,0.562569031094147
1001489,0.442589337686294
1001491,0.479722510566248
1001495,0.654427170575178
1001496,0.530767096399276
1001500,0.418097724048366
1001509,0.462446248676599
1001510,0.493612103608199
1001516,0.469889247789117
1001518,0.580018161854013
1001519,0.462250803210332
1001520,0.519761508423659
1001523,0.403097552420819
1001528,0.413817463121045
1001529,0.450371133273732
1001534,0.665436160606379
1001535,0.464396050177146
1001536,0.521536366556214
1001542,0.442872156909747
1001544,0.49760839049576
1001545,0.352411803254975
1001546,0.708015350091494
1001547,0.514775457278049
1001548,0.580924792484076
1001549,0.419000025087941
1001551,0.724969876669713
1001553,0.524052357241553
1001555,0.349143508316023
1001556,0.659647498122594
1001561,0.624277852976958
1001563,0.515038439006396
1001565,0.580905241120358
1001567,0.398168758340223
1001568,0.56373278753289
1001569,0.712938583857383
1001573,0.564837483097665
1001577,0.52257762292603
1001582,0.604197586291991
1001585,0.437146408717349
1001586,0.515616100542063
1001588,0.566634810582688
1001589,0.349600278778288
1001592,0.477404720342117
1001595,0.53474466688743
1001598,0.66481833867813
1001599,0.802836833898739
1001601,0.595053315646748
1001603,0.616849583626931
1001604,0.558041581615313
1001605,0.559818237646833
1001606,0.495180874516109
1001607,0.593786118217693
1001610,0.684702396152752
1001611,0.549710034266852
1001613,0.440449269471455
1001616,0.433258016369274
1001618,0.551443349633941
1001622,0.447968263390856
1001623,0.524414576649461
1001625,0.502961243712987
1001626,0.252234565680122
1001629,0.556013509016781
1001631,0.634503052627093
1001632,0.596496801150591
1001634,0.560073819721972
1001635,0.529880389995823
1001636,0.655933687886294
1001637,0.415317026621294
1001639,0.57540894510234
1001640,0.663002336276122
1001642,0.63512821341534
1001644,0.414240535308017
1001645,0.622398823188238
1001649,0.692888302714038
1001650,0.447712108708143
1001653,0.540162839236447
1001654,0.534539709159057
1001655,0.569493478808771
1001656,0.558607470071034
1001657,0.387105496986217
1001658,0.452486729772454
1001659,0.489318954869169
1001660,0.478454218702774
1001661,0.747149079688036
1001662,0.502403894175354
1001663,0.543620939676113
1001664,0.592477336970304
1001665,0.719606009420167
1001668,0.689775127358364
1001670,0.550251366069719
1001672,0.410380078790923
1001674,0.400594202146656
1001675,0.571233936676487
1001678,0.514038093884816
1001680,0.596948085979983
1001682,0.607338146238922
1001683,0.517932056890208
1001684,0.554597456333251
1001686,0.599376100980233
1001689,0.497882832629854
1001692,0.633215114339479
1001693,0.623212352884153
1001696,0.674386522319333
1001700,0.570205586952139
1001701,0.478164163514865
1001702,0.585611214318088
1001703,0.529580660589971
1001705,0.583915066403443
1001707,0.449219042051015
1001709,0.396486287959728
1001710,0.380436759950792
1001711,0.538258296649775
1001712,0.762662651518446
1001715,0.519867049300528
1001716,0.568938616704068
1001719,0.583779916944358
1001720,0.442381796118359
1001721,0.584654628696357
1001723,0.382871431369502
1001725,0.472817274311335
1001727,0.680650844827236
1001729,0.514488199183226
1001730,0.525243997208148
1001731,0.608332164204088
1001732,0.539468774108755
1001734,0.520672068483574
1001735,0.344627546360942
1001739,0.788145126241893
1001740,0.587955569621904
1001741,0.451632470429768
1001752,0.504265787328496
1001753,0.531154072321032
1001755,0.491025150761845
1001756,0.376426788511085
1001757,0.679497500344812
1001758,0.627205731710252
1001759,0.591312630178799
1001760,0.373863373377698
1001761,0.635742320556508
1001763,0.4430041343987
1001766,0.744045594615639
1001767,0.691151879399356
1001768,0.453920329965553
1001773,0.616009009264925
1001775,0.618526790955563
1001776,0.662951963654125
1001779,0.702930653396109
1001782,0.608482979217017
1001783,0.365902498034698
1001784,0.477342880647629
1001786,0.604583738464087
1001787,0.567403392243589
1001788,0.42488718839249
1001789,0.482999753240121
1001792,0.554991330270346
1001793,0.37345769588337
1001798,0.456595621368444
1001799,0.694487086152722
1001801,0.43328917466051
1001803,0.59959809265444
1001805,0.668363158425705
1001809,0.45046798819495
1001810,0.634005647232615
1001812,0.51768831395444
1001813,0.644174663123656
1001815,0.568909649269455
1001816,0.569436699201916
1001818,0.508214676331785
1001819,0.29259367995636
1001820,0.708929031815025
1001823,0.711729619326305
1001826,0.608950623471879
1001829,0.50253951363299
1001830,0.53947194016313
1001835,0.686162727423737
1001836,0.482606844837086
1001838,0.684343473187005
1001839,0.600227259300832
1001840,0.557682726096747
1001849,0.634386984513578
1001851,0.564557739916697
1001853,0.721809806169221
1001854,0.389844966162041
1001855,0.449750566399599
1001856,0.405938556562809
1001858,0.645547349978636
1001859,0.533015566057551
1001860,0.599052613893045
1001862,0.66320248122096
1001863,0.494434802012134
1001864,0.474709735877044
1001866,0.537771520341866
1001867,0.542378491937074
1001868,0.453843068542411
1001869,0.588874806835256
1001870,0.797074536392846
1001871,0.552086427756318
1001872,0.64295743738226
1001874,0.449246149724712
1001875,0.635101973232606
1001876,0.600547386340127
1001880,0.500885435960309
1001881,0.55300714360695
1001882,0.730928824352599
1001883,0.616440202587524
1001885,0.78221738011476
1001886,0.533561039063727
1001887,0.626725158936719
1001888,0.401566332891677
1001889,0.656820840784293
1001891,0.669084638737742
1001892,0.766070536833584
1001895,0.580798825231244
1001896,0.576970044930494
1001897,0.624365520793879
1001898,0.508844963089591
1001899,0.338097706366188
1001901,0.486637046992009
1001904,0.571848082923617
1001905,0.720348029751293
1001906,0.455613289993453
1001907,0.639721176200158
1001908,0.63418353849675
1001909,0.449456501973667
1001910,0.672888490027651
1001912,0.524075786512285
1001913,0.54716668778531
1001914,0.672156378541103
1001916,0.558881204533149
1001917,0.516063626277881
1001918,0.53337900251753
1001922,0.486314700526682
1001923,0.408982820499553
1001924,0.546216466435616
1001925,0.470783188971891
1001926,0.637623880566317
1001927,0.341496007165159
1001928,0.596381171022563
1001929,0.616716638490247
1001930,0.705863777115151
1001932,0.408137734504131
1001934,0.431717990534571
1001935,0.577902368845552
1001937,0.508943400527295
1001939,0.728224853223088
1001940,0.577264060467215
1001941,0.468415419294055
1001942,0.411177352783366
1001943,0.29140487722964
1001945,0.495815902973153
1001946,0.472702181182969
1001948,0.415310735183387
1001951,0.439317924864444
1001952,0.523385249238035
1001953,0.500133104777015
1001956,0.564333120649886
1001959,0.681807109833013
1001962,0.682928608287747
1001965,0.68083542032352
1001967,0.515747133899716
1001968,0.507002705347274
1001969,0.509068595729926
1001970,0.744672044017278
1001971,0.44805518216619
1001973,0.769386167206701
1001975,0.609408089469789
1001976,0.451491918492951
1001984,0.512693526466158
1001987,0.534670340874647
1001989,0.441457888337491
1001991,0.553252881606152
1001992,0.298577182988053
1001994,0.722883944543175
1001996,0.470803035301564
1001997,0.616388929511002
1001999,0.500604084143371
1002000,0.432332849214456
1002001,0.614766424057604
1002002,0.527715406112882
1002003,0.686292243963521
1002004,0.602305102595003
1002005,0.720338560212171
1002009,0.542848358189133
1002013,0.691387421260218
1002014,0.460213725586246
1002017,0.615329829996032
1002019,0.416325299131519
1002021,0.470066920890134
1002025,0.529456729669669
1002028,0.702100949411226
1002029,0.525998694459877
1002031,0.392814581022601
1002032,0.708095429523066
1002034,0.485192660551618
1002035,0.535241056385844
1002039,0.55453526452286
1002041,0.625281258339981
1002042,0.613154055279427
1002043,0.383549053294974
1002044,0.600084325737008
1002045,0.583821941679172
1002047,0.759407714840755
1002050,0.683241104734782
1002051,0.557856127648312
1002052,0.493645458160741
1002053,0.398734639997685
1002056,0.539824749641998
1002057,0.594396898126727
1002059,0.6258552846617
1002061,0.478205658883648
1002062,0.703935372701567
1002064,0.508639269373448
1002065,0.348321692067548
1002066,0.51127673159096
1002067,0.471358076013839
1002071,0.572303056654442
1002072,0.436452948651181
1002074,0.748848274610627
1002075,0.474613351183063
1002076,0.426167983888108
1002079,0.60684446152191
1002081,0.614656678591734
1002082,0.719284495854293
1002083,0.679480149442849
1002088,0.56856907862873
1002089,0.515314116146618
1002092,0.75127536801381
1002093,0.613156673732949
1002096,0.533096788646988
1002100,0.432157765523483
1002105,0.714294244551833
1002108,0.453768755542535
1002113,0.654678190938438
1002120,0.632899292640741
1002121,0.693349698323446
1002124,0.441704253625831
1002128,0.515669932444917
1002132,0.449082023756393
1002133,0.465070927081251
1002135,0.384019815900545
1002139,0.693616007873974
1002141,0.596985947980428
1002142,0.625668285125016
1002143,0.602546173450136
1002149,0.452579565232803
1002153,0.472675140423877
1002154,0.639860709668089
1002159,0.489736852649862
1002161,0.734891943636662
1002162,0.661600962166305
1002163,0.626459760745133
1002165,0.600453317232841
1002168,0.484360705147827
1002170,0.621840161742093
1002172,0.414463031098784
1002173,0.595719828019043
1002176,0.671955252189334
1002177,0.66452718693191
1002179,0.707623492864537
1002180,0.508519630648675
1002181,0.606724613377742
1002182,0.604437626028496
1002183,0.648710438013751
1002184,0.451867374804742
1002186,0.571873634059094
1002188,0.544513029750742
1002189,0.541721384775717
1002190,0.67388324081596
1002191,0.555350661651744
1002194,0.565668530188658
1002196,0.582292149041555
1002198,0.465530997428896
1002200,0.499850594505621
1002209,0.668523386690709
1002211,0.342798803451754
1002212,0.740381908204262
1002214,0.579748739731069
1002215,0.456020779539977
1002216,0.54405472032433
1002219,0.483778334706492
1002224,0.552456135935593
1002225,0.817929271553937
1002230,0.692985534839293
1002232,0.461990271129564
1002235,0.536606035613622
1002237,0.709860951939498
1002238,0.669929409995113
1002240,0.633745191710695
1002241,0.61180917887908
1002242,0.466201018908046
1002243,0.518225545728914
1002244,0.635922175990488
1002248,0.517854364966179
1002249,0.690727832078825
1002250,0.484146031624525
1002251,0.328105419488713
1002253,0.621682160405182
1002256,0.781602586790339
1002259,0.737970461712011
1002260,0.270935357228582
1002261,0.548958040488341
1002263,0.506535258444421
1002265,0.597024205013049
1002266,0.502151215498013
1002268,0.395148130883142
1002269,0.448368066123855
1002272,0.514689542333344
1002274,0.410455823141366
1002275,0.422339493282504
1002277,0.553359990096138
1002278,0.58137490916317
1002279,0.712851962487795
1002281,0.440618884377172
1002284,0.456669704058449
1002287,0.435922539008938
1002288,0.658062760170896
1002295,0.410335066988771
1002296,0.510359361997226
1002298,0.720846893284492
1002299,0.753088903078039
1002302,0.415695422591251
1002304,0.427113361115662
1002305,0.5115921324034
1002306,0.578692822851113
1002307,0.455288638136619
1002309,0.485784150715508
1002310,0.698027190416707
1002314,0.635036410791681
1002316,0.460517896556489
1002317,0.288668383320495
1002318,0.558981285819562
1002322,0.462599445765851
1002323,0.568383876231857
1002324,0.488383568688564
1002326,0.775154677378262
1002329,0.535407931180699
1002330,0.59994085330199
1002338,0.512227669713364
1002339,0.617899356303346
1002342,0.481574606931215
1002343,0.550933398834512
1002344,0.354275168150928
1002345,0.388342120243816
1002347,0.589111755690452
1002349,0.408699831755239
1002350,0.539489222637104
1002351,0.570979291987803
1002353,0.633515794946495
1002354,0.496515237104065
1002358,0.493144239238429
1002360,0.534368597905864
1002364,0.638594291571288
1002365,0.366029790619345
1002366,0.568243271197433
1002367,0.6902999187845
1002368,0.655447636519961
1002369,0.524077987602569
1002370,0.745226675785611
1002372,0.641643549113252
1002374,0.438287097336328
1002376,0.525562173040045
1002377,0.695485558720551
1002379,0.468445696259354
1002382,0.491613734756203
1002384,0.737978688385003
1002385,0.737307588379493
1002387,0.496108558278928
1002388,0.444465142892991
1002390,0.39401503320841
1002391,0.378942487364162
1002393,0.524673847982418
1002401,0.509111758885205
1002402,0.767472016021603
1002404,0.565106887283989
1002409,0.423846315153421
1002410,0.629359086995578
1002411,0.518882948319973
1002412,0.648397291824786
1002413,0.583559900095122
1002414,0.522109672801328
1002415,0.746796224021641
